parcel,min_x,max_x,min_y,max_y,created_by,created
HG3351,2679295,2679334,1250701,1250747,HG657,1931-01-17
HG3355,2679407,2679419,1250681,1250717,HG657,1931-01-17
HG3356,2679192,2679408,1250679,1250738,HG657,1931-01-17
HG3367,2680418,2680447,1250517,1250550,HG662,1931-02-12
HG3368,2680406,2680435,1250498,1250528,HG662,1931-02-12
HG3373,2679572,2679596,1250609,1250646,HG664,1931-03-24
HG3374,2679591,2679616,1250605,1250643,HG664,1931-03-24
HG3377,2679996,2680015,1250632,1250663,HG666,1931-04-10
HG3378,2680005,2680028,1250625,1250677,HG666,1931-04-10
HG3380,2679201,2679238,1250727,1250769,HG672,1931-04-10
HG3382,2679943,2679992,1250513,1250581,HG673,1931-05-29
HG3383,2679972,2680003,1250537,1250564,HG673,1931-05-29
HG3402,2679217,2679241,1250768,1250792,HG678,1931-06-22
HG3403,2679236,2679254,1250765,1250788,HG678,1931-06-22
HG3404,2679249,2679267,1250762,1250785,HG678,1931-06-22
HG3405,2679261,2679280,1250759,1250783,HG678,1931-06-22
HG3406,2679274,2679293,1250755,1250780,HG678,1931-06-22
HG3407,2679287,2679306,1250752,1250777,HG678,1931-06-22
HG3408,2679300,2679319,1250749,1250774,HG678,1931-06-22
HG3409,2679313,2679337,1250745,1250771,HG678,1931-06-22
HG3450,2679561,2679582,1250653,1250695,HG698,1931-11-20
HG3451,2679576,2679596,1250651,1250692,HG698,1931-11-20
HG3454,2679971,2680022,1250501,1250547,HG700,1931-11-23
HG3457,2680681,2680716,1250199,1250234,HG704,1931-12-02
HG3458,2679640,2679668,1250669,1250700,HG705,1931-12-24
HG3461,2679228,2679260,1250721,1250764,HG707,1932-01-07
HG3464,2679536,2679556,1250742,1250834,HG708,1931-12-31
HG3473,2679658,2679683,1250722,1250761,HG708,1931-12-31
HG3475,2679654,2679677,1250706,1250727,HG708,1931-12-31
HG3478,2679674,2679708,1250700,1250732,HG708,1931-12-31
HG3486,2680374,2680414,1250499,1250554,HG709,1932-02-20
HG3488,2680396,2680423,1250482,1250509,HG709,1932-02-20
HG3489,2680413,2680448,1250472,1250505,HG709,1932-02-20
HG3490,2680428,2680473,1250471,1250517,HG709,1932-02-20
HG3493,2680463,2680512,1250445,1250496,HG709,1932-02-20
HG3494,2680470,2680514,1250437,1250488,HG709,1932-02-20
HG3495,2680484,2680524,1250431,1250485,HG709,1932-02-20
HG3496,2680494,2680533,1250425,1250478,HG709,1932-02-20
HG3497,2680503,2680543,1250418,1250472,HG709,1932-02-20
HG3498,2680512,2680552,1250411,1250466,HG709,1932-02-20
HG3499,2680521,2680566,1250402,1250460,HG709,1932-02-20
HG3508,2678778,2678811,1250948,1250985,HG711,1932-02-08
HG3525,2680082,2680124,1250276,1250321,HG723,1932-03-30
HG3530,2680296,2680349,1250042,1250101,HG725,1932-04-30
HG3533,2679416,2679447,1250612,1250647,HG753,1932-11-17
HG3536,2679479,2679509,1250595,1250628,HG753,1932-11-17
HG3538,2679533,2679547,1250587,1250650,HG753,1932-11-17
HG3545,2679445,2679467,1250576,1250603,HG753,1932-11-17
HG3547,2679510,2679543,1250555,1250587,HG753,1932-11-17
HG3553,2679614,2679653,1250559,1250640,HG753,1932-11-17
HG3555,2679644,2679669,1250553,1250582,HG753,1932-11-17
HG3556,2679667,2679684,1250548,1250581,HG753,1932-11-17
HG3566,2679250,2679282,1250714,1250759,HG755,1932-09-13
HG3567,2679272,2679305,1250708,1250753,HG755,1932-09-13
HG3573,2679163,2679197,1250716,1250753,HG757,1932-10-04
HG3577,2680001,2680034,1250319,1250352,HG759,1932-10-10
HG3589,2679291,2679324,1251377,1251413,HG764,1932-11-16
HG3591,2679501,2679524,1250591,1250623,HG765,1932-11-09
HG3592,2679516,2679540,1250587,1250620,HG765,1932-11-09
HG3597,2679223,2679244,1250788,1250808,HG767,1932-12-31
HG3598,2679240,2679258,1250785,1250806,HG767,1932-12-31
HG3599,2679254,2679272,1250782,1250804,HG767,1932-12-31
HG3600,2679268,2679286,1250779,1250801,HG767,1932-12-31
HG3601,2679283,2679301,1250775,1250799,HG767,1932-12-31
HG3602,2679297,2679315,1250772,1250796,HG767,1932-12-31
HG3603,2679310,2679329,1250769,1250794,HG767,1932-12-31
HG3604,2679324,2679342,1250767,1250791,HG3073,1999-06-03
HG3609,2679419,2679496,1250670,1250727,HG767,1932-12-31
HG3617,2680333,2680360,1250115,1250143,HG768,1932-12-12
HG3618,2680345,2680371,1250106,1250135,HG768,1932-12-12
HG3619,2680355,2680382,1250096,1250127,HG768,1932-12-12
HG3620,2680365,2680395,1250086,1250118,HG768,1932-12-12
HG3628,2680110,2680145,1250264,1250310,HG778,1932-12-22
HG3639,2680127,2680156,1250257,1250301,HG793,1933-01-23
HG3640,2680137,2680166,1250250,1250296,HG793,1933-01-23
HG3641,2680146,2680176,1250244,1250291,HG793,1933-01-23
HG3642,2680165,2680186,1250261,1250286,HG793,1933-01-23
HG3643,2680175,2680196,1250256,1250281,HG793,1933-01-23
HG3644,2680184,2680206,1250251,1250275,HG793,1933-01-23
HG3648,2680165,2680214,1250238,1250267,HG793,1933-01-23
HG3651,2680763,2680811,1250091,1250133,HG796,1933-03-14
HG3656,2678755,2678787,1250940,1250989,HG798,1933-03-14
HG3657,2679575,2679603,1250574,1250610,HG800,1933-04-04
HG3658,2679595,2679642,1250564,1250607,HG800,1933-04-04
HG3663,2679439,2679463,1250608,1250639,HG803,1933-04-06
HG3664,2679455,2679475,1250605,1250635,HG803,1933-04-06
HG3665,2679467,2679487,1250601,1250631,HG803,1933-04-06
HG3666,2680799,2680831,1250082,1250117,HG804,1933-04-10
HG3695,2680217,2680249,1250472,1250513,HG809,1933-06-02
HG3715,2680632,2680661,1250192,1250223,HG816,1933-07-05
HG3716,2680641,2680677,1250180,1250215,HG816,1933-07-05
HG3737,2679637,2679662,1250641,1250675,HG829,1933-09-15
HG3753,2680413,2680444,1250044,1250081,HG838,1933-10-19
HG3763,2680272,2680303,1250443,1250481,HG841,1933-10-16
HG3765,2679978,2680010,1250327,1250360,HG842,1933-10-27
HG3772,2680407,2680444,1250349,1250383,HG845,1933-11-25
HG3787,2680809,2680842,1250291,1250324,HG849,1933-12-30
HG3788,2680822,2680868,1250271,1250315,HG849,1933-12-30
HG3790,2680952,2680969,1250231,1250273,HG849,1933-12-30
HG3792,2680742,2680787,1250276,1250328,HG849,1933-12-30
HG3793,2680770,2680804,1250267,1250318,HG849,1933-12-30
HG3794,2680789,2680822,1250256,1250298,HG849,1933-12-30
HG3795,2680808,2680843,1250229,1250281,HG849,1933-12-30
HG3798,2680873,2680913,1250166,1250241,HG849,1933-12-30
HG3800,2680681,2680809,1250255,1250339,HG849,1933-12-30
HG3801,2680806,2680841,1250199,1250233,HG849,1933-12-30
HG3802,2680830,2680864,1250189,1250223,HG849,1933-12-30
HG3803,2680954,2680992,1250223,1250273,HG849,1933-12-30
HG3810,2681177,2681199,1250221,1250254,HG849,1933-12-30
HG3811,2681194,2681217,1250224,1250256,HG849,1933-12-30
HG3815,2680996,2681041,1250163,1250211,HG849,1933-12-30
HG3817,2681073,2681086,1250132,1250204,HG849,1933-12-30
HG3823,2681057,2681079,1250132,1250163,HG849,1933-12-30
HG3825,2681213,2681246,1250135,1250172,HG849,1933-12-30
HG3832,2681086,2681109,1249945,1249976,HG853,1933-12-30
HG3833,2681101,2681124,1249944,1249973,HG853,1933-12-30
HG3843,2680120,2680137,1250589,1250604,HG857,1933-12-30
HG3849,2680021,2680047,1250636,1250652,HG857,1933-12-30
HG3850,2680017,2680047,1250624,1250641,HG857,1933-12-30
HG3851,2679987,2680048,1250584,1250638,HG857,1933-12-30
HG3854,2680028,2680082,1250520,1250567,HG857,1933-12-30
HG3855,2680049,2680096,1250519,1250565,HG857,1933-12-30
HG3856,2680064,2680118,1250502,1250548,HG857,1933-12-30
HG3859,2680182,2680313,1250439,1250606,HG857,1933-12-30
HG3861,2680295,2680330,1250374,1250420,HG854,1933-12-30
HG3862,2680314,2680350,1250380,1250411,HG854,1933-12-30
HG3865,2680283,2680306,1250396,1250409,HG854,1933-12-30
HG3868,2680098,2680171,1250465,1250527,HG857,1933-12-30
HG3869,2680155,2680192,1250450,1250495,HG857,1933-12-30
HG3872,2680242,2680289,1250395,1250450,HG857,1933-12-30
HG3873,2680263,2680292,1250374,1250433,HG857,1933-12-30
HG3874,2680257,2680266,1250356,1250369,HG857,1933-12-30
HG3875,2680247,2680262,1250358,1250375,HG857,1933-12-30
HG3878,2680262,2680365,1250366,1250400,HG857,1933-12-30
HG3879,2680283,2680315,1250398,1250431,HG857,1933-12-30
HG3880,2680271,2680305,1250374,1250408,HG857,1933-12-30
HG3881,2680296,2680326,1250428,1250457,HG857,1933-12-30
HG3892,2680502,2680549,1250268,1250298,HG857,1933-12-30
HG3895,2680519,2680562,1250220,1250290,HG857,1933-12-30
HG3896,2680543,2680582,1250243,1250289,HG857,1933-12-30
HG3897,2680543,2680660,1250180,1250255,HG857,1933-12-30
HG3898,2680520,2680561,1250206,1250253,HG857,1933-12-30
HG3899,2680538,2680583,1250192,1250242,HG857,1933-12-30
HG3901,2680595,2680641,1250182,1250217,HG857,1933-12-30
HG3902,2680579,2680616,1250168,1250207,HG857,1933-12-30
HG3903,2680600,2680635,1250156,1250194,HG857,1933-12-30
HG3905,2680636,2680678,1250145,1250203,HG857,1933-12-30
HG3906,2680638,2680671,1250133,1250167,HG857,1933-12-30
HG3909,2680705,2680757,1250090,1250160,HG857,1933-12-30
HG3910,2680729,2680774,1250080,1250144,HG857,1933-12-30
HG3914,2680427,2680466,1250249,1250284,HG857,1933-12-30
HG3919,2680493,2680532,1250171,1250212,HG857,1933-12-30
HG3920,2680512,2680550,1250158,1250199,HG857,1933-12-30
HG3930,2680746,2680776,1250079,1250134,HG857,1933-12-30
HG3931,2680762,2680841,1250071,1250107,HG857,1933-12-30
HG3932,2680841,2680890,1250049,1250073,HG857,1933-12-30
HG3933,2680748,2680775,1250073,1250106,HG857,1933-12-30
HG3934,2680762,2680787,1250067,1250100,HG857,1933-12-30
HG3935,2680775,2680800,1250062,1250095,HG857,1933-12-30
HG3936,2680788,2680812,1250057,1250089,HG857,1933-12-30
HG3937,2680800,2680825,1250051,1250084,HG857,1933-12-30
HG3938,2680813,2680840,1250045,1250078,HG857,1933-12-30
HG3939,2680828,2680850,1250044,1250101,HG857,1933-12-30
HG3940,2680819,2680849,1250072,1250109,HG857,1933-12-30
HG3941,2680841,2680869,1250064,1250101,HG857,1933-12-30
HG3952,2680874,2680882,1249985,1250014,HG857,1933-12-30
HG3958,2680960,2681005,1249962,1249997,HG855,1933-12-30
HG3966,2681001,2681050,1249949,1249992,HG855,1933-12-30
HG3970,2681007,2681025,1250002,1250062,HG857,1933-12-30
HG3972,2681022,2681048,1250046,1250053,HG857,1933-12-30
HG3976,2681009,2681037,1249998,1250028,HG857,1933-12-30
HG3977,2681032,2681057,1249995,1250025,HG857,1933-12-30
HG3978,2681052,2681080,1249990,1250022,HG857,1933-12-30
HG3982,2680930,2680964,1249967,1250001,HG857,1933-12-30
HG3984,2680983,2681007,1249917,1249993,HG857,1933-12-30
HG3986,2681043,2681094,1249946,1249985,HG857,1933-12-30
HG3988,2680235,2680265,1250463,1250498,HG858,1934-04-13
HG3993,2680768,2680793,1250026,1250056,HG860,1934-05-26
HG3994,2680783,2680800,1250023,1250049,HG860,1934-05-26
HG3995,2680790,2680808,1250020,1250046,HG860,1934-05-26
HG3996,2680797,2680815,1250017,1250043,HG860,1934-05-26
HG3997,2680805,2680830,1250010,1250040,HG860,1934-05-26
HG3998,2680819,2680844,1250004,1250034,HG860,1934-05-26
HG3999,2680835,2680852,1250001,1250027,HG860,1934-05-26
HG4000,2680842,2680859,1249998,1250024,HG860,1934-05-26
HG4001,2680849,2680867,1249995,1250021,HG860,1934-05-26
HG4002,2680857,2680881,1249989,1250019,HG860,1934-05-26
HG4003,2680876,2680897,1249984,1250013,HG860,1934-05-26
HG4004,2680891,2680904,1249982,1250009,HG860,1934-05-26
HG4005,2680898,2680912,1249980,1250007,HG860,1934-05-26
HG4006,2680906,2680920,1249979,1250005,HG860,1934-05-26
HG4007,2680914,2680936,1249976,1250004,HG860,1934-05-26
HG4008,2680897,2680927,1250194,1250240,HG861,1934-06-16
HG4009,2680911,2680941,1250189,1250234,HG861,1934-06-16
HG4010,2680925,2680955,1250186,1250228,HG861,1934-06-16
HG4011,2680940,2680969,1250182,1250223,HG861,1934-06-16
HG4012,2680750,2680778,1250032,1250063,HG862,1934-08-06
HG4013,2680732,2680761,1250040,1250071,HG862,1934-08-06
HG4014,2680344,2680394,1250532,1250588,HG863,1934-08-07
HG4015,2680335,2680367,1250517,1250547,HG863,1934-08-07
HG4019,2681036,2681079,1250164,1250206,HG865,1934-08-29
HG4020,2681036,2681079,1250162,1250164,HG865,1934-08-29
HG4023,2681081,2681150,1250163,1250167,HG865,1934-08-29
HG4024,2681149,2681155,1250129,1250167,HG865,1934-08-29
HG4025,2681150,2681168,1250129,1250169,HG865,1934-08-29
HG4034,2679461,2679480,1250572,1250600,HG870,1934-10-13
HG4035,2679473,2679492,1250569,1250597,HG870,1934-10-13
HG4036,2679485,2679504,1250566,1250593,HG870,1934-10-13
HG4037,2679497,2679516,1250563,1250590,HG870,1934-10-13
HG4040,2680710,2680742,1250051,1250082,HG872,1934-11-01
HG4041,2680698,2680724,1250059,1250088,HG872,1934-11-01
HG4042,2680678,2680713,1250063,1250099,HG872,1934-11-01
HG4043,2680448,2680489,1250211,1250247,HG873,1934-11-06
HG4044,2680456,2680495,1250202,1250236,HG873,1934-11-06
HG4045,2680468,2680501,1250195,1250230,HG873,1934-11-06
HG4046,2680479,2680514,1250186,1250225,HG873,1934-11-06
HG4047,2680194,2680216,1250245,1250270,HG876,1934-12-04
HG4048,2680203,2680224,1250240,1250265,HG876,1934-12-04
HG4065,2679742,2679781,1250788,1250824,HG889,1935-02-20
HG4066,2679775,2679820,1250776,1250809,HG889,1935-02-20
HG4071,2680961,2680993,1250004,1250069,HG902,1935-03-28
HG4072,2680988,2681015,1250002,1250039,HG902,1935-03-28
HG4073,2680326,2680374,1250361,1250392,HG904,1935-03-29
HG4090,2677791,2677889,1252152,1252238,HG934,1935-07-31
HG4093,2679372,2679399,1251180,1251224,HG939,1935-09-14
HG4094,2679379,2679413,1251167,1251196,HG939,1935-09-14
HG4095,2679380,2679430,1251132,1251180,HG939,1935-09-14
HG4101,2680912,2680932,1250087,1250109,HG956,1935-10-15
HG4102,2680928,2680947,1250084,1250106,HG956,1935-10-15
HG4115,2678777,2678805,1250927,1250950,HG964,1936-01-14
HG4116,2679423,2679456,1250830,1250889,HG965,1936-01-31
HG4117,2679442,2679476,1250825,1250882,HG965,1936-01-31
HG4120,2678198,2678290,1252184,1252244,HG967,1936-02-08
HG4133,2680470,2680517,1250261,1250297,HG996,1936-07-04
HG4134,2680481,2680525,1250253,1250288,HG996,1936-07-04
HG4135,2680487,2680531,1250239,1250283,HG996,1936-07-04
HG4146,2681017,2681211,1250267,1250301,HG1000,1936-10-30
HG4151,2680374,2680419,1250253,1250291,HG1002,1936-12-11
HG4157,2680154,2680213,1250212,1250266,HG1009,1937-01-27
HG4162,2680979,2681003,1250178,1250214,HG1011,1937-02-18
HG4175,2680183,2680216,1250454,1250484,HG1020,1937-04-15
HG4176,2680174,2680219,1250435,1250471,HG1020,1937-04-15
HG4177,2680226,2680441,1251523,1251666,HG1021,1937-04-20
HG4182,2680517,2680548,1250221,1250279,HG1023,1937-06-14
HG4183,2680500,2680535,1250222,1250257,HG1023,1937-06-14
HG4186,2680395,2680429,1250241,1250272,HG1025,1937-07-06
HG4187,2680411,2680443,1250230,1250269,HG1025,1937-07-06
HG4190,2680285,2680348,1250336,1250377,HG1027,1937-07-26
HG4199,2680507,2680544,1250646,1250684,HG1035,1937-09-14
HG4202,2680977,2681002,1250104,1250134,HG1037,1937-10-25
HG4204,2679263,2679287,1251312,1251337,HG1040,1937-11-09
HG4207,2680597,2680629,1250558,1250590,HG1041,1937-11-29
HG4211,2680920,2680967,1250232,1250281,HG1044,1938-02-23
HG4220,2680271,2680307,1250465,1250503,HG1049,1938-04-19
HG4221,2680252,2680287,1250453,1250503,HG1049,1938-04-19
HG4223,2679468,2679506,1251105,1251149,HG1051,1938-05-14
HG4229,2680281,2680315,1251072,1251105,HG1053,1938-07-14
HG4236,2680654,2680695,1250071,1250112,HG1057,1938-10-18
HG4237,2680630,2680674,1250079,1250125,HG1057,1938-10-18
HG4241,2681083,2681115,1250212,1250243,HG1058,1938-11-01
HG4251,2680234,2680252,1251400,1251478,HG1066,1938-12-29
HG4255,2680003,2680252,1251364,1251611,HG1066,1938-12-29
HG4257,2680363,2680400,1250761,1250794,HG1070,1938-12-20
HG4258,2680376,2680412,1250778,1250812,HG1070,1938-12-20
HG4259,2680388,2680429,1250796,1250840,HG1070,1938-12-20
HG4260,2678319,2678424,1252295,1252328,HG1072,1939-01-06
HG4272,2680866,2680890,1250023,1250055,HG1079,1939-04-24
HG4273,2680854,2680878,1250029,1250060,HG1079,1939-04-24
HG4274,2680841,2680866,1250034,1250066,HG1079,1939-04-24
HG4275,2680829,2680853,1250039,1250071,HG1079,1939-04-24
HG4293,2681109,2681133,1250243,1250271,HG1081,1939-05-27
HG4297,2679789,2679969,1250596,1250670,HG1083,1939-06-30
HG4298,2679832,2679918,1250588,1250647,HG1083,1939-06-30
HG4312,2680885,2680934,1250245,1250292,HG1091,1939-08-31
HG4313,2680870,2680899,1250259,1250297,HG1091,1939-08-31
HG4314,2680854,2680883,1250265,1250303,HG1091,1939-08-31
HG4322,2680624,2680683,1250340,1250375,HG1099,1939-11-07
HG4323,2680620,2680654,1250353,1250383,HG1099,1939-11-07
HG4324,2680616,2680646,1250366,1250392,HG1099,1939-11-07
HG4325,2680611,2680641,1250378,1250402,HG1099,1939-11-07
HG4326,2680607,2680637,1250393,1250415,HG1099,1939-11-07
HG4332,2679428,2679501,1251042,1251091,HG1101,1939-12-23
HG4333,2679474,2679502,1251005,1251033,HG1101,1939-12-23
HG4334,2679489,2679513,1251027,1251057,HG1101,1939-12-23
HG4335,2679482,2679499,1251033,1251059,HG1101,1939-12-23
HG4336,2679470,2679493,1251036,1251064,HG1101,1939-12-23
HG4337,2679456,2679480,1251043,1251071,HG1101,1939-12-23
HG4338,2679450,2679467,1251048,1251074,HG1101,1939-12-23
HG4339,2679437,2679461,1251051,1251080,HG1101,1939-12-23
HG4340,2679424,2679447,1251058,1251086,HG1101,1939-12-23
HG4341,2679417,2679435,1251063,1251089,HG1101,1939-12-23
HG4343,2679447,2679477,1251015,1251045,HG1101,1939-12-23
HG4344,2679432,2679458,1251023,1251052,HG1101,1939-12-23
HG4349,2680386,2680428,1250304,1250348,HG1107,1940-04-05
HG4350,2680372,2680412,1250314,1250362,HG1107,1940-04-05
HG4369,2680368,2680401,1250571,1250607,HG1137,1940-11-04
HG4374,2681158,2681189,1250249,1250283,HG1140,1940-11-04
HG4392,2680113,2680139,1250780,1250810,HG1152,1941-05-21
HG4393,2680133,2680164,1250775,1250804,HG1152,1941-05-21
HG4402,2680188,2680220,1250816,1250852,HG1152,1941-05-21
HG4404,2680347,2680398,1250329,1250384,HG1154,1941-06-06
HG4405,2680325,2680377,1250318,1250364,HG1154,1941-06-06
HG4412,2680270,2680345,1250725,1250769,HG1162,1941-08-23
HG4413,2680329,2680384,1250726,1250777,HG1162,1941-08-23
HG4415,2680345,2680452,1250674,1250725,HG1162,1941-08-23
HG4416,2680319,2680366,1250673,1250718,HG1162,1941-08-23
HG4427,2680007,2680072,1250736,1250761,HG1163,1941-09-19
HG4433,2680012,2680036,1250686,1250733,HG1163,1941-09-19
HG4437,2679954,2679984,1250678,1250775,HG1163,1941-09-19
HG4443,2679892,2679919,1250797,1250836,HG1163,1941-09-19
HG4444,2679872,2679906,1250805,1250847,HG1163,1941-09-19
HG4453,2679629,2679657,1250952,1250988,HG1163,1941-09-19
HG4454,2679606,2679641,1250971,1251004,HG1163,1941-09-19
HG4455,2679584,2679618,1250986,1251019,HG1163,1941-09-19
HG4456,2679557,2679596,1251002,1251039,HG1163,1941-09-19
HG4457,2679555,2679567,1251027,1251042,HG1163,1941-09-19
HG4458,2679536,2679562,1251030,1251054,HG1163,1941-09-19
HG4459,2679523,2679546,1251039,1251061,HG1163,1941-09-19
HG4460,2679512,2679535,1251045,1251068,HG1163,1941-09-19
HG4461,2679500,2679524,1251051,1251077,HG1163,1941-09-19
HG4467,2679295,2679326,1251279,1251310,HG1163,1941-09-19
HG4468,2679283,2679315,1251296,1251328,HG1163,1941-09-19
HG4469,2679267,2679302,1251315,1251345,HG1163,1941-09-19
HG4472,2679087,2679251,1251408,1251507,HG1163,1941-09-19
HG4473,2679194,2679248,1251412,1251461,HG1163,1941-09-19
HG4474,2679168,2679212,1251443,1251485,HG1163,1941-09-19
HG4475,2679149,2679182,1251460,1251498,HG1163,1941-09-19
HG4476,2679130,2679164,1251471,1251511,HG1163,1941-09-19
HG4483,2680119,2680142,1250804,1250833,HG1167,1941-10-14
HG4484,2680135,2680156,1250802,1250832,HG1167,1941-10-14
HG4485,2680150,2680179,1250798,1250828,HG1167,1941-10-14
HG4486,2680173,2680205,1250794,1250823,HG1167,1941-10-14
HG4487,2680124,2680190,1250820,1250838,HG1167,1941-10-14
HG4488,2680124,2680158,1250834,1250876,HG1167,1941-10-14
HG4489,2680146,2680178,1250831,1250867,HG1167,1941-10-14
HG4490,2680170,2680199,1250824,1250858,HG1167,1941-10-14
HG4491,2681210,2681256,1250227,1250267,HG1168,1941-10-23
HG4502,2679250,2679296,1250845,1250895,HG1179,1942-01-29
HG4505,2679288,2679329,1250871,1250913,HG1179,1942-01-29
HG4506,2679265,2679304,1250873,1250911,HG1179,1942-01-29
HG4508,2680476,2680491,1250384,1250405,HG1192,1942-04-29
HG4513,2680438,2680468,1250317,1250349,HG1192,1942-04-29
HG4517,2680354,2680436,1250257,1250328,HG1194,1942-05-20
HG4518,2680284,2680404,1250302,1250366,HG1194,1942-05-20
HG4527,2680296,2680340,1250836,1250876,HG1202,1942-10-20
HG4535,2678892,2678926,1252068,1252095,HG1213,1943-04-05
HG4545,2679109,2679198,1250742,1250793,HG1218,1944-03-18
HG4548,2681131,2681162,1250247,1250276,HG1220,1944-05-16
HG4549,2681142,2681181,1250217,1250252,HG1220,1944-05-16
HG4552,2680427,2680472,1250492,1250537,HG1231,1944-09-05
HG4561,2680619,2680655,1250146,1250185,HG1236,1945-01-13
HG4562,2680636,2680660,1250173,1250192,HG1236,1945-01-13
HG4565,2679309,2679338,1250837,1250868,HG1238,1945-04-09
HG4566,2679284,2679314,1250841,1250871,HG1238,1945-04-09
HG4575,2680979,2680986,1250222,1250235,HG1246,1945-05-31
HG4577,2681190,2681231,1250294,1250339,HG1248,1945-06-12
HG4583,2681130,2681146,1250217,1250272,HG1255,1945-10-24
HG4586,2680476,2680513,1250383,1250409,HG1257,1945-10-31
HG4587,2680434,2680495,1250329,1250395,HG1257,1945-10-31
HG4589,2680449,2680486,1250292,1250332,HG1257,1945-10-31
HG4590,2680561,2680604,1250226,1250274,HG1258,1945-11-14
HG4591,2680586,2680620,1250217,1250257,HG1258,1945-11-14
HG4601,2680334,2680371,1250202,1250247,HG1263,1945-12-19
