mutation,date,min_x,max_x,min_y,max_y
AF528,1959-03-20,2680838.802,2680920.824,1252454.804,1252535.054
AF532,1959-06-25,2680048.108,2680107.552,1252558.636,1252605.545
AF533,1959-07-02,2680340.740,2680398.289,1252344.078,1252435.580
AF534,1959-07-16,2680109.992,2680224.440,1252538.369,1252591.627
AF535,1959-08-20,2680880.177,2681085.364,1252356.484,1252669.837
AF538,1959-09-12,2680661.667,2680694.230,1252985.853,1253043.297
AF543,1959-11-17,2681131.158,2681170.509,1252303.802,1252340.624
AF549,1959-12-18,2681652.399,2681929.796,1251994.265,1252098.599
AF550,1959-12-19,2680969.297,2681135.083,1252325.315,1252458.277
AF553,1960-01-15,2681155.847,2681206.409,1252289.860,1252328.392
AF554,1960-01-15,2681827.416,2681867.314,1251883.963,1251937.826
AF555,1960-02-02,2680639.212,2680760.987,1252383.345,1252483.021
AF559,1960-05-12,2681993.975,2682149.198,1251707.741,1251759.293
AF562,1960-10-17,2680587.095,2680673.121,1252968.914,1253076.715
AF563,1961-02-08,2680259.258,2680344.366,1252407.082,1252538.216
AF569,1961-04-20,2681006.083,2681061.105,1252119.834,1252188.898
AF570,1961-06-02,2680884.037,2680923.130,1252334.483,1252382.034
AF571,1961-07-19,2682072.949,2682115.646,1251798.120,1251880.226
AF572,1961-07-05,2681477.988,2681509.009,1251993.479,1252043.463
AF587,1961-11-22,2682200.593,2682235.299,1251751.894,1251787.281
AF588,1961-12-21,2682157.861,2682208.398,1251752.106,1251785.401
AF589,1962-01-06,2679538.551,2679665.189,1253805.272,1253883.705
AF590,1962-01-30,2681848.357,2682037.980,1251827.150,1251980.715
AF602,1962-06-29,2682054.363,2682082.123,1251867.247,1251882.628
AF604,1962-10-05,2680504.463,2680579.459,1252233.440,1252293.683
AF605,1962-11-22,2682036.783,2682073.805,1251877.027,1251896.057
AF606,1962-12-13,2682136.640,2682167.502,1252094.479,1252135.078
AF607,1962-12-14,,,,
AF609,1963-01-15,2681376.082,2681989.189,1253282.949,1253988.796
AF612,1963-04-01,2681787.219,2681816.905,1251646.606,1251676.304
AF616,1963-06-14,2681565.764,2681632.390,1252033.421,1252094.475
AF617,1963-07-23,2680593.421,2680652.105,1253702.246,1253807.618
AF618,1963-09-17,2681040.114,2681140.849,1253663.509,1253776.023
AF619,1963-11-07,2681937.118,2681972.878,1251836.563,1251873.934
AF620,1963-12-12,2681050.125,2681096.055,1252121.284,1252153.277
AF621,1964-01-15,2680525.850,2680597.188,1253145.249,1253247.723
AF622,1964-02-20,2679732.506,2679768.576,1253083.783,1253116.283
AF623,1964-02-17,2680364.996,2680419.282,1252610.162,1252667.561
AF625,1964-03-19,2680511.663,2680569.860,1252224.295,1252270.692
AF626,1964-05-15,2681149.261,2681424.878,1251660.954,1251865.190
AF631,1964-06-30,2681802.577,2681831.823,1251662.454,1251693.652
AF642,1964-08-11,2682023.563,2682080.162,1251271.046,1251317.842
AF650,1964-12-14,2681385.430,2681694.250,1251642.966,1251724.750
AF652,1964-12-24,2681134.332,2681217.096,1252363.614,1252445.346
AF654,1965-04-13,2681753.863,2682155.644,1251635.267,1251849.155
AF656,1965-06-24,,,,
AF661,1965-09-21,2679381.065,2679412.936,1253548.920,1253574.582
AF663,1966-04-06,2679386.254,2679738.495,1252985.378,1253083.783
AF665,1966-07-05,2680474.050,2680553.099,1252491.614,1252546.688
AF666,1966-07-12,2682495.133,2682556.567,1251970.802,1252286.961
AF669,1966-09-16,2681171.885,2681481.053,1251979.745,1252277.726
AF670,1966-11-04,2680929.963,2681197.143,1251700.079,1251800.947
AF671,1966-11-22,2680334.529,2680540.786,1251840.580,1252032.128
AF673,1966-12-20,2680494.462,2680555.957,1251919.964,1251999.361
AF674,1967-01-19,2681696.897,2681826.502,1251568.763,1251687.235
AF676,1967-02-07,,,,
AF677,1967-02-07,2680372.563,2680483.926,1252211.083,1252330.500
AF678,1967-03-21,2682072.802,2682116.794,1251638.324,1251684.025
AF679,1967-05-05,2682027.911,2682079.293,1251851.908,1251877.117
AF681,1967-08-11,2680400.078,2680534.649,1252416.218,1252522.939
AF682,1967-06-07,2681148.782,2681197.590,1252183.905,1252280.970
AF684,1967-07-12,2681910.972,2682125.532,1251249.457,1251280.094
AF685,1967-09-05,,,,
AF703,1968-02-16,2680784.927,2680883.179,1252545.813,1252617.271
AF712,1968-05-03,,,,
AF713,1968-05-14,2680785.104,2681116.791,1252202.548,1252319.145
AF715,1968-07-15,2680614.663,2680663.979,1252694.948,1252735.946
AF717,1968-07-12,2681603.731,2681658.757,1252012.720,1252081.223
AF725,1968-11-06,2681631.908,2681738.690,1251974.287,1252056.351
AF727,1968-11-27,2680900.277,2680929.698,1252893.709,1252970.892
AF733,1968-12-10,2680559.768,2680613.115,1252357.273,1252424.749
AF734,1969-01-15,2681207.023,2681241.224,1251914.284,1251947.037
AF740,1969-07-11,2679852.535,2679900.405,1252909.626,1252931.762
AF741,1969-10-06,2681143.834,2681167.564,1252077.918,1252113.212
AF742,1969-12-08,2682121.993,2682152.538,1252029.512,1252064.371
AF745,1970-02-23,2681401.222,2681448.947,1252143.926,1252202.689
AF746,1970-05-15,2679708.956,2679837.285,1252848.326,1252871.852
AF747,1970-02-10,2679898.225,2680038.898,1252842.919,1252917.305
AF748,1970-03-04,2680978.981,2681014.691,1252046.338,1252077.411
AF749,1970-03-04,2680157.991,2680288.075,1252107.058,1252274.381
AF755,1970-10-09,2680575.252,2680996.496,1251767.478,1252000.264
AF757,1970-06-23,2680588.725,2680689.736,1252836.951,1253029.490
AF758,1970-11-02,2681177.741,2681329.229,1252896.427,1253072.341
AF759,1970-11-06,2680542.787,2680562.861,1252310.073,1252359.036
AF761,1970-11-30,2679511.273,2679611.412,1252929.667,1252954.375
AF768,1971-08-04,2680840.081,2680963.226,1251766.732,1251902.134
AF769,1971-10-08,2680342.711,2680423.948,1252286.911,1252406.231
AF771,1971-12-15,2681337.036,2681374.776,1251934.996,1251970.919
AF772,1972-01-03,2681020.261,2681079.934,1252050.419,1252108.323
AF773,1972-02-17,2680355.511,2680400.665,1252338.176,1252388.509
AF774,1972-02-08,2681363.903,2681391.433,1252110.348,1252175.071
AF775,1972-04-20,2679902.693,2679965.843,1253306.815,1253401.223
AF776,1972-04-24,2680832.726,2680949.916,1251882.508,1251952.347
AF779,1972-06-21,2680501.914,2680561.380,1252195.122,1252243.191
AF780,1972-08-21,2680571.270,2680815.436,1251997.845,1252060.780
AF781,1974-03-26,2680836.154,2681182.177,1252729.601,1252896.667
AF782,1973-02-26,2681339.130,2681527.856,1251840.921,1252034.613
AF783,1973-02-27,2680466.405,2680617.673,1252899.143,1253146.073
AF784,1973-05-21,2679677.696,2679897.343,1252948.549,1253080.487
AF785,1973-06-01,2679805.327,2680192.380,1252186.807,1252416.235
AF786,1973-05-18,2681692.577,2681903.260,1251610.560,1251658.594
AF800,1973-06-28,2680884.914,2680922.536,1252633.349,1252674.856
AF801,1973-10-26,2680962.595,2681091.977,1251766.489,1251792.546
AF802,1974-05-07,2679828.674,2679880.943,1252752.988,1252859.026
AF803,1973-11-01,2680576.686,2680743.600,1251895.989,1252132.256
AF804,1973-10-29,2680601.412,2680670.425,1252219.813,1252276.027
AF805,1973-10-23,2682374.408,2682434.643,1252086.566,1252258.198
AF806,1973-10-22,2680469.779,2680522.203,1252672.217,1252720.384
AF819,1974-02-01,2680501.369,2680619.592,1253227.324,1253396.561
AF820,1974-03-11,2680667.348,2680706.539,1253387.519,1253426.349
AF821,1974-05-20,2681066.427,2681464.050,1252056.137,1252218.509
AF832,1974-05-20,2680908.702,2681016.814,1252971.702,1253071.795
AF834,1974-09-16,2682054.315,2682091.389,1251778.011,1251824.739
AF835,1975-06-06,2680639.836,2680843.108,1252478.491,1252684.996
AF843,1975-03-14,2679261.047,2679790.889,1253473.841,1253842.245
AF845,1976-01-22,2679883.263,2679998.691,1252803.519,1252909.626
AF849,1975-05-28,,,,
AF855,1975-08-20,2681046.099,2681224.178,1251942.908,1252087.832
AF856,1975-09-18,2680723.974,2680983.904,1252097.871,1252277.803
AF860,1975-10-21,2682282.189,2682366.868,1252091.995,1252242.196
AF864,1975-12-24,2680790.829,2680900.024,1252639.610,1252694.765
AF868,1976-01-22,2681946.507,2681982.844,1251637.588,1251673.814
AF870,1976-04-08,2680438.294,2680468.286,1252368.913,1252406.116
AF872,1976-05-21,2680885.177,2680923.258,1252535.054,1252572.623
AF875,1976-08-12,2680464.179,2680555.689,1252269.249,1252612.039
AF879,1976-09-20,2680836.154,2680978.960,1252896.127,1253211.605
AF880,1976-06-30,,,,
AF892,1977-02-04,2682053.086,2682101.571,1251899.545,1251919.261
AF896,1977-03-28,2680271.920,2680312.171,1253361.690,1253397.620
AF897,1977-04-06,2681852.213,2681933.210,1251849.816,1251901.459
AF898,1977-05-06,2680888.366,2681132.539,1252309.663,1252494.565
AF899,1977-05-06,2681947.263,2682029.772,1253494.798,1253584.780
AF901,1977-05-16,2680782.386,2680910.226,1252509.194,1252600.131
AF902,1977-07-01,2680504.919,2680531.021,1252609.587,1252669.437
AF904,1977-08-31,2680593.171,2680698.847,1252595.821,1252681.679
AF907,1977-11-28,2680561.326,2680655.023,1252423.191,1252622.600
AF909,1977-11-28,2680577.845,2680641.999,1251768.473,1251816.825
AF913,1978-04-20,2680005.975,2680075.315,1252578.199,1252611.846
AF914,1977-10-27,2680276.590,2680502.589,1253344.343,1253390.622
AF915,1977-11-07,2680363.690,2680392.470,1252383.487,1252422.520
AF916,1977-11-15,2680563.655,2680622.607,1253435.161,1253523.462
AF920,1978-01-11,2681189.245,2681239.124,1251927.666,1251964.690
AF923,1978-04-06,2682153.893,2682499.173,1251958.662,1252032.493
AF924,1978-04-19,2680079.387,2680122.520,1252586.937,1252627.650
AF926,1978-05-26,2682022.512,2682076.344,1251452.911,1251496.006
AF929,1978-09-22,2680124.874,2680207.493,1252167.915,1252373.314
AF932,1978-07-11,2679838.885,2679995.339,1252731.988,1252867.375
AF933,1978-07-10,2681895.286,2681921.149,1251699.760,1251731.638
AF934,1978-07-14,2681206.552,2681247.600,1252585.040,1252642.257
AF935,1978-07-31,,,,
AF936,1978-08-23,2682159.413,2682209.636,1251856.863,1251890.091
AF937,1978-09-22,2680218.981,2680288.825,1252405.563,1252461.132
AF942,1979-01-31,2680482.660,2680601.652,1251802.086,1252283.638
AF945,1978-12-21,2681646.495,2681683.391,1251754.206,1251805.789
AF955,1979-05-30,2680575.305,2680818.002,1251767.359,1252016.177
AF956,1979-04-06,2680417.183,2680428.517,1252352.975,1252389.957
AF959,1979-06-22,2680919.395,2681210.743,1252770.597,1252988.058
AF960,1979-05-30,2680782.002,2680812.570,1253393.552,1253433.934
AF965,1979-07-25,2680286.640,2680312.904,1253236.196,1253358.839
AF968,1979-09-17,2680761.850,2680797.937,1252593.751,1252629.744
AF970,1979-10-24,2681570.577,2681652.754,1253193.079,1253257.918
AF971,1979-10-24,2681429.690,2681477.021,1251785.342,1251825.075
AF972,1979-11-16,2680304.691,2680341.199,1253220.366,1253360.037
AF973,1980-01-23,2680680.048,2680852.428,1251903.064,1252117.395
AF975,1980-01-23,2681979.636,2682008.643,1251640.759,1251673.621
AF982,1980-02-29,2679973.190,2680002.783,1252891.292,1252922.714
AF989,1980-06-17,,,,
AF991,1980-07-31,2680759.948,2680864.771,1252432.682,1252559.662
AF992,1980-09-23,2681966.497,2681998.007,1251658.182,1251689.220
AF994,1980-11-24,2680758.826,2680816.468,1253205.405,1253269.111
AF997,1980-12-10,2678976.102,2680093.416,1253565.606,1254276.889
AF1004,1980-12-18,2681572.134,2681603.987,1253123.858,1253160.221
AF1007,1981-03-19,2680730.245,2680764.890,1252218.686,1252247.608
AF1022,1981-08-07,2680684.881,2680774.549,1252886.180,1252939.258
AF1025,1981-08-24,2681370.532,2681500.955,1253116.586,1253229.947
AF1029,1981-09-11,2680833.475,2680883.442,1253446.375,1253481.503
AF1038,1982-01-20,2680728.643,2680823.488,1252590.211,1252643.996
AF1042,1982-03-17,2681269.227,2681363.910,1252996.044,1253116.006
AF1057,1982-06-09,2681608.287,2681683.650,1251792.412,1251915.605
AF1058,1982-06-10,2680392.947,2680500.804,1253214.447,1253232.670
AF1059,1982-06-29,2679662.354,2679668.578,1252953.232,1252980.708
AF1063,1982-11-12,2681931.649,2682042.770,1251648.736,1251744.355
AF1066,1982-09-21,2680688.793,2680844.205,1252896.127,1252937.147
AF1067,1982-09-21,2680460.658,2680514.517,1252630.587,1252675.857
AF1069,1982-11-12,2679706.483,2680014.226,1252568.978,1252795.948
AF1070,1982-11-12,2682143.449,2682270.758,1251813.138,1251842.242
AF1071,1982-12-03,,,,
AF1074,1983-06-10,2680920.144,2681112.894,1252956.154,1253166.685
AF1082,1983-06-28,2681878.568,2682142.578,1251787.551,1252022.715
AF1084,1983-09-14,2680773.775,2680939.600,1253118.596,1253202.734
AF1085,1983-08-15,2681835.075,2682092.816,1251303.715,1251490.097
AF1089,1983-11-14,2681584.730,2681730.116,1253126.634,1253188.671
AF1090,1983-09-14,2681833.450,2681878.493,1251576.166,1251639.746
AF1091,1983-11-29,2680164.344,2680342.966,1252217.851,1252348.821
AF1097,1984-05-29,2680454.818,2680516.032,1253187.090,1253228.444
AF1104,1984-06-15,2680680.421,2680715.089,1253376.610,1253405.310
AF1108,1984-08-17,2680907.605,2680941.950,1252197.865,1252243.178
AF1109,1984-12-10,2680499.619,2680628.844,1252826.629,1253365.181
AF1113,1985-05-08,2680309.092,2680374.742,1252758.706,1252792.604
AF1116,1985-04-02,2681793.024,2681840.794,1251553.167,1251597.800
AF1129,1985-10-01,2681172.293,2681212.933,1252065.016,1252100.040
AF1130,1986-01-17,2680782.802,2681156.159,1253277.980,1253801.435
AF1133,1986-01-06,2682096.577,2682141.252,1251768.163,1251804.149
AF1136,1986-01-31,2680713.702,2680746.232,1253339.547,1253381.480
AF1137,1986-06-02,2680459.914,2680871.929,1253432.871,1253886.895
AF1139,1986-05-21,2679787.970,2679881.508,1253445.399,1253541.204
AF1140,1986-06-30,2679752.094,2680113.760,1253368.434,1253410.945
AF1142,1986-07-21,2681725.251,2681762.279,1253129.256,1253237.312
AF1144,1986-07-14,2679616.142,2679693.657,1253194.976,1253270.066
AF1147,1986-12-08,2679198.124,2679475.817,1253230.315,1253522.675
AF1150,1987-02-13,2681387.231,2681446.980,1251771.113,1251903.599
AF1153,1987-05-13,,,,
AF1164,1987-10-12,2680423.127,2680558.535,1252116.696,1252242.589
AF1172,1988-02-11,2680363.659,2680424.658,1252836.371,1252911.113
AF1175,1989-11-02,2680458.798,2680490.838,1252234.770,1252263.027
AF1178,1988-10-03,2679618.594,2679941.111,1253019.632,1253318.064
AF1181,1988-07-20,2680705.062,2680913.689,1252169.071,1252387.325
AF1182,1988-09-14,2681260.330,2681389.132,1253142.287,1253269.971
AF1189,1989-09-22,2680139.378,2680386.481,1252569.905,1252776.984
AF1194,1990-03-23,2679726.258,2679982.728,1252787.956,1253036.031
AF1197,1989-12-29,2680252.136,2680355.514,1252311.986,1252416.751
AF1198,1990-01-31,2681060.385,2681235.183,1251985.019,1252086.187
AF1509,1990-12-19,2680376.585,2680457.276,1253370.704,1253409.684
AF1511,1991-01-17,2680184.757,2680221.641,1252309.880,1252369.354
AF1525,1991-10-02,2680594.045,2680973.995,1253435.161,1253594.543
AF1530,1992-03-04,2681122.179,2681153.358,1252144.754,1252173.073
AF1532,1992-03-18,2681067.750,2681091.479,1252167.845,1252195.858
AF1546,1992-12-09,,,,
AF1551,1993-09-21,2680721.593,2681034.447,1253660.406,1254002.863
AF1557,1993-10-28,2679480.981,2679826.869,1252889.821,1252949.825
AF1568,1994-03-29,2679897.993,2679983.067,1252927.958,1253031.344
AF1584,1994-08-17,,,,
AF1597,1995-01-11,2680009.258,2680059.034,1252856.387,1252891.074
AF1602,1995-03-15,2681063.675,2681130.001,1252136.204,1252188.858
AF1603,1995-03-27,,,,
AF1610,1995-08-08,2681566.600,2681594.638,1251799.762,1251825.813
AF1614,1996-01-31,2682011.258,2682078.798,1251646.436,1251721.188
AF1615,1996-04-29,2680491.235,2680524.117,1253301.128,1253320.746
AF1616,1997-01-17,,,,
AF1617,1996-05-29,2681748.511,2681858.498,1253132.374,1253336.756
AF1619,1996-07-10,2679833.261,2679911.996,1253308.939,1253357.642
AF1623,1997-01-17,2680447.405,2680523.384,1253299.085,1253350.858
AF1624,1997-01-31,2679971.329,2680068.655,1252891.074,1252927.742
AF1628,1997-04-15,,,,
AF1629,1997-03-26,2681513.612,2681597.330,1251813.252,1251970.069
AF1630,1997-04-10,2679974.161,2680125.551,1253775.253,1254079.707
AF1631,1997-04-16,,,,
AF1633,1997-05-27,2679476.995,2679709.648,1252851.736,1252920.855
AF1636,1997-08-29,2680703.569,2680796.888,1253354.117,1253380.886
AF1644,1997-10-06,2680394.558,2680427.642,1253231.749,1253339.185
AF1645,1997-10-10,2679948.734,2680331.486,1252939.751,1253094.566
AF1646,1997-11-25,2679188.682,2679787.003,1253075.127,1253241.297
AF1647,1997-12-09,2680643.621,2681831.816,1252361.540,1252410.806
AF1652,1998-03-13,2682049.534,2682092.051,1251437.704,1251475.408
AF1654,1998-07-08,2681078.691,2681184.021,1252187.626,1252296.563
AF1655,1998-10-08,,,,
AF1656,1998-09-03,2682294.109,2682338.181,1251908.680,1251935.802
AF1663,1999-06-08,2680113.150,2680246.640,1253353.840,1253439.442
AF1664,1999-06-08,2681000.247,2681074.468,1251833.138,1252198.338
AF1665,1999-06-08,2681033.963,2681381.454,1251887.114,1251918.165
AF1674,1999-11-18,2682383.596,2682447.234,1251971.292,1252260.079
AF1675,1999-09-27,,,,
AF1680,1999-10-13,2680546.143,2680576.613,1252604.922,1252630.896
AF1681,1999-10-07,2680540.642,2680580.884,1252656.313,1252669.965
AF1682,1999-11-23,2681978.751,2682033.661,1251586.620,1251664.642
AF1687,2000-01-21,,,,
AF1690,2000-03-14,,,,
AF1695,2000-07-03,,,,
AF1700,2000-10-10,2680608.564,2680658.352,1253353.484,1253416.345
AF1702,2000-11-16,2680738.698,2680807.351,1253323.894,1253370.936
AF1703,2001-02-27,2680791.414,2680938.056,1253318.724,1253510.677
AF1788,1998-10-01,2681663.247,2682035.623,1252051.042,1252364.346
AF1795,2000-06-16,,,,
AF1798,2002-12-20,2681809.831,2681809.831,1251494.900,1251494.900
AF1799,2004-10-11,2680339.882,2680538.577,1252831.900,1252873.319
AF1801,2001-07-05,2680961.772,2681002.290,1252446.407,1252517.086
AF1802,2001-07-05,2680963.887,2681009.989,1252428.667,1252505.894
AF1804,2001-07-13,2680943.756,2680943.756,1252202.996,1252202.996
AF1815,2001-12-06,2680684.051,2680770.395,1252893.927,1252956.078
AF1817,2001-12-18,2680930.330,2680979.672,1252156.644,1252202.996
AF1822,2002-02-15,2680233.033,2680289.140,1252629.737,1252691.902
AF1849,2003-10-20,2680574.982,2680693.132,1253141.469,1253183.306
AF1852,2003-11-06,2680814.179,2680922.045,1253062.473,1253137.434
AF1865,2004-02-02,2680630.211,2680646.040,1252831.900,1252837.901
AF1872,2004-05-19,2679944.443,2680217.478,1253243.635,1253328.505
AF1874,2004-07-12,,,,
AF1875,2004-08-04,2680775.977,2680833.313,1253241.063,1253304.171
AL42,1924-07-21,2678551.914,2678586.432,1248841.944,1248882.124
AL48,1924-09-12,2679268.622,2679292.094,1249290.389,1249316.470
AL53,1924-10-22,2678493.189,2678527.124,1248863.963,1248913.912
AL67,1925-04-01,2679251.765,2679274.814,1248975.520,1249012.039
AL74,1925-06-30,2678825.422,2678858.103,1248409.355,1248437.905
AL82,1925-12-08,2678470.777,2678508.399,1249345.242,1249396.033
AL112,1926-06-18,2678407.417,2678444.057,1249033.299,1249063.748
AL123,1926-08-26,2678488.303,2678524.013,1248823.303,1248866.152
AL145,1927-03-18,2678230.697,2678283.384,1248686.819,1248741.060
AL167,1927-08-19,2678462.586,2678501.076,1249004.592,1249049.310
